,timestamp,irradiance_global_reference,irradiance_horizontal,module_temperature_1,module_temperature_2,module_temperature_3,wind_direction,relative_humidity,horizontal_radiation_1,horizontal_radiation_2,horizontal_radiation_3,incident_radiation_1,incident_radiation_2,incident_radiation_4,incident_radiation_3,reflected_radiation_1,reflected_radiation_2,reflected_radiation_4,reflected_radiation_3,ambient_temperature,wind_speed,ghi
0,10/1/2024 0:00,0,0,22.14387421,21.76600574,21.88783206,166.4935372,99.99681386,0,,,0,,0,,0,,0,,23.4503152,0,0
1,10/1/2024 1:00,0,0,21.90366688,21.49185088,21.64660762,257.2720041,99.99627225,0,,,0,,0,,0,,0,,23.21521453,0,0
2,10/1/2024 2:00,0,0,22.53913405,22.29023039,22.31976294,212.5671545,99.99669114,0,,,0,,0,,0,,0,,23.30120499,0,0
3,10/1/2024 3:00,0,0,22.68607008,22.51333036,22.48492101,157.9282082,99.99640336,0,,,0,,0,,0,,0,,23.35279235,1.832727216,0
4,10/1/2024 4:00,0,0,23.15786016,22.85880114,22.86206757,142.271059,99.99714451,0,,,0,,0,,0,,0,,23.50578108,0,0
5,10/1/2024 5:00,0.5,8.052631579,23.30431347,23.36389815,23.4038731,308.1657917,99.99715278,2.487534626,,,8.142857143,,11.04,,0.333333333,,0.5,,23.73146677,0.683999968,0.6
6,10/1/2024 6:00,6.291666667,43.41525424,24.94810487,24.80234534,24.73250941,193.3472412,99.99706635,41.67679558,,,151.0903614,,179.2307692,,3.125,,6.291666667,,23.98956204,2.080588165,66.07586207
7,10/1/2024 7:00,30.875,390.5732984,37.72565604,38.43441975,37.46580471,104.7227429,99.97651672,311.5041551,,,529.4836364,,540.3669355,,27.5,,27.5106383,,25.79383575,2.857377017,221.505
8,10/1/2024 8:00,40.73076923,475.7065217,51.26888748,52.62039685,-15.99778072,161.4847479,96.41243354,479.3878116,,,635.5941558,,718.409396,,36.07563025,,38.41463415,,27.56431966,2.429508149,512.9278846
9,10/1/2024 9:00,50.35309278,733.4028169,55.58562231,47.96643308,46.21477651,143.3580143,89.97867454,737.4683196,,,834.6342857,,649.9190031,,45.70212766,,45.02112676,,29.01946095,3.723636373,278.5046154
10,10/1/2024 10:00,50.875,870.828,52.70140737,43.33232671,45.67457129,127.4646475,83.77952309,874.1878453,,,872.2343324,,506.640118,,47.51351351,,41.73493976,,30.04216474,4.546371236,147.9092527
11,10/1/2024 11:00,38.37391304,450.3965517,45.40380155,41.47011752,40.94320308,134.7485871,81.41195643,439.9972299,,,471.436747,,367.1807229,,32.11711712,,32.7721519,,30.4385293,3.983450705,468.4668874
12,10/1/2024 12:00,65.24734043,872.9511494,53.13355347,59.13111918,52.08734326,141.8441522,76.46219263,841.6731302,,,876.4511494,,1013.239521,,48.6097561,,63.66666667,,31.63122542,4.012205438,630.2958904
13,10/1/2024 13:00,55.8649635,844.1363636,59.53225334,50.88798732,56.11601765,153.5566546,73.10856296,844.1491713,,,894.8825301,,560.407767,,45.85897436,,42.55238095,,32.41942561,3.365624977,543.6440678
14,10/1/2024 14:00,66.65775401,760.2749288,60.31045872,46.89633213,45.61131934,160.8695407,69.56020694,763.9279778,,,956.5673352,,549.3189369,,64.09313725,,51.63846154,,32.7906215,4.530615872,492.2074176
15,10/1/2024 15:00,46.01754386,457.0980392,52.06446215,50.79064051,47.89249968,152.0384166,69.41365277,452.5623269,,,671.2372372,,613.8175896,,38.37572254,,41.81875,,32.4321186,5.356781081,512.6448087
16,10/1/2024 16:00,30.20833333,349.4014085,39.73918749,37.83295256,37.70449615,147.7523576,77.24315402,356.4530387,,,488.5747508,,431.6360656,,22.28333333,,30,,31.10964079,5.491680044,334.4942197
17,10/1/2024 17:00,9.133333333,88.51623377,28.71689943,28.02770929,29.21994382,302.9997202,89.39285358,50.35635359,,,139.6979167,,115.9271845,,3.619047619,,9.133333333,,27.36692556,1.859999948,98.03472222
18,10/1/2024 18:00,0,0,25.29928459,25.23168524,25.355408,338.4197491,96.20963482,0,,,0,,0,,0,,0,,26.21863598,0,0
19,10/1/2024 19:00,0.384615385,0,25.96966319,25.65318882,25.66368772,204.0037524,98.52669036,0,,,0,,0,,0.384615385,,0,,26.28122557,1.025999951,0
20,10/1/2024 20:00,0,0,24.99616223,24.9677533,25.22832652,251.9123028,99.11034541,0,,,0,,0,,0,,0,,25.83938495,2.268679187,0
21,10/1/2024 21:00,0,0,25.36762929,24.68825081,25.55523719,100.9616032,96.43222014,0,,,0,,0.25,,0,,0,,25.20970356,1.595999924,0
22,10/1/2024 22:00,0,0,25.55076869,24.56823379,25.05716875,159.6219821,96.44433884,0,,,0,,0,,0,,0,,25.32415128,1.439999932,0
23,10/1/2024 23:00,0,0.678571429,25.69185565,25.07678327,25.76112011,170.203665,94.74939898,0.58839779,,,0,,0,,0,,0,,25.72252795,3.891932793,0
24,10/2/2024 0:00,0,0,25.2636315,24.90158511,25.37877392,187.1974664,97.6926221,0,,,0,,0,,0,,0,,25.63082921,3.644999993,0
25,10/2/2024 1:00,0,0,24.62870003,24.43676841,24.38205571,174.8661955,98.93836127,0,,,0,,0,,0,,0,,25.30497226,2.602409596,0
26,10/2/2024 2:00,0,0,24.69391259,24.62527896,24.51895686,113.4303568,99.99773799,0,,,0,,0,,0,,0,,25.14310388,2.780721602,0
27,10/2/2024 3:00,0,0,23.79208393,23.82417637,23.72702786,202.6972302,99.99731469,0,,,0,,0,,0,,0,,24.20625714,2.104054,0
28,10/2/2024 4:00,0,0,23.9540266,23.96481941,23.89676255,180.4756105,99.99700751,0,,,0,,0,,0,,0,,24.37683284,1.912881265,0
29,10/2/2024 5:00,0,0.2,24.25494166,24.09965292,23.97265423,122.4667558,99.99705291,0.068870523,,,0.25,,0.6,,0,,0,,24.54283525,1.823999914,3.545454545
30,10/2/2024 6:00,4.5,49.46354167,25.07757735,24.95164784,24.83451796,236.0253083,99.99626368,51.70994475,,,57,,57.02752294,,3.9,,4.5,,24.75518025,2.192499932,132.2045455
31,10/2/2024 7:00,23,213.2995595,30.44898765,29.69575713,29.37455756,184.7550271,99.99604887,197.2845304,,,233.7511111,,236.1478261,,18.25925926,,23.44827586,,25.70286208,3.629675698,515.992163
32,10/2/2024 8:00,48.7826087,427.4292605,42.45573388,41.77288418,40.49334131,148.9619391,99.34502415,406.878453,,,502.8434505,,458.661442,,42.8372093,,49,,27.37090304,3.458901112,861.4670487
33,10/2/2024 9:00,48.2,325.7285276,37.96974858,34.01877925,33.58035765,104.973986,96.53707698,325.5180055,,,276.847561,,168.3112033,,35.25925926,,48.16455696,,27.96232761,3.00242423,853.8027397
34,10/2/2024 10:00,25.03797468,156.3745704,31.47508476,28.39758789,28.06378726,186.7178795,97.49104044,152.5276243,,,136.8231047,,105.9212963,,14.19512195,,25.03797468,,27.33385436,2.345346497,687.5371901
35,10/2/2024 11:00,30.11111111,452.2286689,39.69354953,39.97961566,38.95646058,151.5055756,95.89004302,458.3822715,,,459.5263158,,443.2508711,,22.48648649,,30.11111111,,27.71814041,2.637841686,641.1597796
36,10/2/2024 12:00,42.49618321,577.6591549,47.88633146,48.50515728,45.48509465,168.6950642,92.08169728,574.4459834,,,587.601108,,609.6183432,,32.08965517,,42.72868217,,28.98265927,4.182420424,857.3975741
37,10/2/2024 13:00,46.67391304,487.7556818,44.37157381,40.88256131,39.18928407,171.203025,90.18412329,475.9917127,,,533.5382436,,417.2239264,,41.58333333,,44.81512605,,29.28673886,4.42037538,830.5357143
38,10/2/2024 14:00,42.01522843,378.4143258,46.1191811,44.78452241,45.56391871,166.1138556,87.24321164,373.1966759,,,427.9175824,,444.4132948,,36.13636364,,40.72727273,,29.80528949,3.360960002,1002.535608
39,10/2/2024 15:00,29.57297297,300.5817439,43.89597375,41.37843797,40.07371674,163.1781575,87.06424018,297.3074792,,,462.7054054,,391.8921283,,25.10377358,,25.6,,29.75010293,3.820793224,805.763986
40,10/2/2024 16:00,14.35074627,179.6098726,39.08709022,38.40953659,37.73784307,167.1192434,86.20612583,177.0581717,,,298.6477612,,293.34,,10.20149254,,15.125,,29.6930259,2.860489494,429.5345455
41,10/2/2024 17:00,4.789473684,44.84408602,30.56619014,29.93871532,29.95809004,181.5556266,92.13473377,20.51381215,,,95.08333333,,75.70247934,,0.571428571,,4.789473684,,28.52940589,1.367999935,74.89370079
42,10/2/2024 18:00,0,0,26.3897527,26.85248251,26.88938012,191.1479792,97.36635186,0,,,0,,0,,0,,0,,27.46318872,1.784999934,0
43,10/2/2024 19:00,0,0,25.14899149,25.29236507,25.45269287,178.9100134,98.99748498,0,,,0,,0,,0,,0,,26.648071,0,0
44,10/2/2024 20:00,0,0,24.27632573,24.91359944,24.8911598,171.5099105,99.99963379,0,,,0,,0,,0,,0,,25.92179843,1.329999937,0
45,10/2/2024 21:00,0.333333333,0,24.24059956,24.51546033,24.27736856,176.563666,99.99869071,0,,,0,,0,,0.333333333,,0,,25.57591751,1.933043387,0
46,10/2/2024 22:00,0,0,23.79592333,23.24297329,23.07976799,197.5770448,99.99713535,0,,,0,,0,,0,,0,,25.28931792,1.439999932,0
47,10/2/2024 23:00,0,0,23.75955342,23.18709175,23.08054686,211.9289683,99.99745259,0,,,0,,0,,0,,0,,25.17280248,3.34647887,0
48,10/3/2024 0:00,0,0,23.51518602,23.44681586,23.42051286,191.1722787,99.99733781,0,,,0,,0,,0,,0,,24.67425131,2.06320748,0
49,10/3/2024 1:00,0.166666667,0,24.36035388,23.96268195,23.76507168,207.6465971,99.99702873,0,,,0,,0,,0.166666667,,0,,24.93401099,1.609411688,0
50,10/3/2024 2:00,0,0,24.33521847,23.76583889,23.50014573,246.1392526,99.99676607,0,,,0,,0,,0,,0,,24.94686079,1.799999915,0
51,10/3/2024 3:00,0,0,23.31649686,23.08396702,22.83528683,187.8410007,99.99690511,0,,,0,,0,,0,,0,,24.5539995,2.599065346,0
52,10/3/2024 4:00,0,0,23.27063614,22.87557654,22.64815342,144.8176622,99.99730631,0,,,0,,0,,0,,0,,24.33264405,2.043870885,0
53,10/3/2024 5:00,0.2,2.333333333,22.80609257,22.5350929,22.65311286,212.14031,99.99713676,1.066298343,,,3.583333333,,3.111111111,,0.2,,0,,23.76699155,0,9.047619048
54,10/3/2024 6:00,8.864864865,56.62280702,24.8370902,25.20510353,25.08859206,180.6700356,99.99688238,49.12983425,,,102.6931217,,128.9850746,,5,,8.657894737,,24.38136068,0.911999957,185.2783251
55,10/3/2024 7:00,30.79365079,305.046595,37.07012886,37.32803271,36.09724583,122.8155805,99.99777261,290.225,,,490.5803279,,506.6212625,,28.88059701,,26.22413793,,26.26701697,2.25553067,483.1547231
56,10/3/2024 8:00,47.92635659,545.7799401,50.83897559,51.12804786,51.39295409,112.4461673,97.11532792,547.1707989,,,739.0619469,,828.0096463,,42.89380531,,45.47222222,,28.35165197,2.678936137,887.4720588
57,10/3/2024 9:00,53.91239316,611.0066313,47.1272495,50.31208837,47.56160686,111.0057533,91.95478825,608.8222222,,,653.2941176,,747.7667638,,48.66367713,,51.1875,,29.66748041,3.712293585,1005.458944
58,10/3/2024 10:00,44.86363636,604.6850829,45.28059062,44.03958324,43.15137495,115.6818694,89.22375862,596.4889503,,,603.8224044,,531.8147059,,39.98295455,,40.91428571,,30.17781517,3.508580426,1031.391618
59,10/3/2024 11:00,37.40401786,599.701897,46.3358121,43.4014647,42.21334619,115.6035648,85.09549772,594.9362881,,,599.9427793,,478.9855491,,32.32323232,,36.29479769,,30.90340749,3.766153843,1058.983871
60,10/3/2024 12:00,51.1797153,743.5310811,52.45398731,49.73537052,49.46846986,99.40145176,81.89407732,737.5263158,,,757.3387097,,678.875,,43.05220884,,48.46610169,,31.38807714,4.005555564,1038.873961
61,10/3/2024 13:00,50.76842105,714.4371585,56.47568448,48.42078989,46.76717648,111.6317652,78.36601373,705.9972376,,,798.8130081,,560.1107784,,44.70731707,,42.82580645,,32.23963605,3.157021265,518.6934866
62,10/3/2024 14:00,60.84574468,743.0215385,58.71270424,60.19891686,60.45356765,130.4127763,74.67706946,743.5027624,,,976.9050633,,957.658363,,56.07627119,,55.77142857,,32.94522938,3.176900348,149.3022727
63,10/3/2024 15:00,48.79166667,510.0989209,57.58827599,57.54666758,56.85353397,126.7100565,70.21655595,512.5222552,,,783.5892857,,773.1808118,,42,,45.15625,,33.29719816,3.152268908,119.5097087
64,10/3/2024 16:00,24.7721519,251.0332031,43.98140978,45.99344934,45.46444999,131.2623205,71.69461806,251.3899371,,,355.299639,,352.3927126,,16.64044944,,23.2875,,32.89346047,3.115531914,96.90487805
65,10/3/2024 17:00,4.285714286,44.81182796,32.22478737,32.63680913,32.43498208,164.1990819,81.51281432,21.71661238,,,75.11382114,,67.12820513,,1.8,,4.230769231,,31.030755,2.959137915,20.02325581
66,10/3/2024 18:00,0,0,27.67567539,28.3896067,28.40548326,228.5253124,93.03658803,0,,,0,,0,,0,,0,,29.08389176,0,0
67,10/3/2024 19:00,0,0,27.06982038,27.48606519,27.57304824,210.5280418,96.6787385,0,,,0,,0,,0,,0,,28.18978018,0,0
68,10/3/2024 20:00,0,0,26.31625444,26.09080873,26.4819644,174.8743526,98.49711692,0,,,0,,0,,0,,0,,27.322046,0,0.363636364
69,10/3/2024 21:00,0,0,25.96575417,25.93335421,26.18196905,142.7867067,99.4344064,0,,,0,,0,,0,,0,,27.04279067,0.789230732,0
70,10/3/2024 22:00,0.285714286,0.285714286,26.44659107,26.33051297,26.3036445,175.3359492,99.09735297,0.005524862,,,0,,0,,0.285714286,,0,,27.32206892,4.032225682,0.333333333
71,10/3/2024 23:00,0,0,25.32069633,25.65532717,25.90046446,182.1268665,99.97465919,0,,,0,,0,,0,,0,,26.75161371,2.30973445,0
72,10/4/2024 0:00,0,0,24.29173204,24.54856247,24.60805318,214.3467113,99.99964481,0,,,0,,0,,0,,0,,26.02328155,1.761818098,0
73,10/4/2024 1:00,0,0,23.77057342,23.82342846,23.87661849,183.9726235,99.99716949,0,,,0,,0,,0,,0,,25.31890955,1.408235227,0
74,10/4/2024 2:00,0,0,23.41825392,23.25623205,23.27417954,218.8717876,99.99750529,0,,,0,,0,,0,,0,,25.04039018,1.367999935,0
75,10/4/2024 3:00,0,0,23.63811625,23.83326066,23.92071712,160.6292089,99.99747422,0,,,0,,0,,0,,0,,24.67259588,2.064705797,0
76,10/4/2024 4:00,0,0,23.23758634,23.28969604,23.32026665,223.5364949,99.99670404,0,,,0,,0,,0,,0,,24.63219372,1.726229437,0
77,10/4/2024 5:00,0.2,7.527777778,23.12736072,23.31586792,23.25327086,173.0862791,99.99699183,2.312154696,,,8.55,,9.047619048,,0.2,,0.2,,24.43326911,2.12666659,8.55
78,10/4/2024 6:00,7.96875,55.79583333,25.75571704,25.06915114,24.97482469,174.9137706,99.99648809,48.46961326,,,160.3534884,,181.1105528,,4.7,,7.96875,,24.67888097,1.98349509,78.33333333
79,10/4/2024 7:00,31.20300752,270.3297491,36.12564427,36.86610162,38.13599062,213.4757644,99.42823834,227.2576177,,,402.0579268,,454.9671053,,27.35714286,,26.12727273,,25.94928645,2.211585309,273.9086022
80,10/4/2024 8:00,37.95402299,601.1953846,52.03734189,53.20226929,19.36707553,169.7783759,95.26359529,608.519337,,,846.5870206,,853.4963235,,33.08196721,,36.66666667,,27.77366414,3.020217388,379.4185668
81,10/4/2024 9:00,45.38333333,811.2223837,56.23670334,53.95172662,41.46328927,113.8857812,89.07954295,808.7977839,,,943.52149,,919.0216606,,38.41666667,,39.96610169,,29.81620633,3.518385102,561.6130435
82,10/4/2024 10:00,48.39166667,942.4142442,56.17267694,53.60968224,52.96491815,104.8758091,84.39264295,943.5331492,,,976.25,,927.8666667,,39.21052632,,40.94366197,,30.94790314,4.016023072,612.3771429
83,10/4/2024 11:00,51.66935484,1045.644518,58.06071427,55.01782231,52.53954233,139.6752154,77.82549825,1047.877023,,,1048.527397,,903.2909091,,44.89915966,,46.83870968,,32.27891224,4.467272748,705.7622951
84,10/4/2024 12:00,56.15503876,949.0977961,60.15037629,59.1215069,59.43447445,97.31515689,71.85696863,951.6731302,,,978.9838275,,924.847619,,45.22580645,,51.016,,33.31311809,4.17090364,560.6909621
85,10/4/2024 13:00,42.76229508,498.8632959,47.64876516,42.64012121,43.84391903,149.5747028,71.62384386,409.5789474,,,527.4820717,,306.6376147,,38.62878788,,29.75949367,,32.6191599,2.959411738,659.0298507
86,10/4/2024 14:00,15.6,160.3025641,29.82450328,28.66496655,28.89121881,181.9159152,87.80146628,155.441989,,,151.2460733,,142.2239583,,12.23684211,,15.6,,28.02858885,4.448875756,537.0752089
87,10/4/2024 15:00,12.31818182,121.4776536,27.40100068,27.94624693,28.03448271,178.8024172,96.78023454,120.7209945,,,115.4051282,,115.3717277,,10,,12.31818182,,26.35506726,5.118626412,487.8083333
88,10/4/2024 16:00,6.363636364,89.0625,28.63512602,28.42382883,28.28003351,197.6627581,98.3508094,86.74238227,,,94.73831776,,94.38888889,,5.666666667,,6.363636364,,26.50857867,3.535200027,431.3909091
89,10/4/2024 17:00,0.571428571,18.14102564,25.7346086,25.57152275,25.44700876,180.45773,96.97735942,11.65745856,,,20.02325581,,19.52380952,,0.571428571,,0.6,,26.19388534,4.189090947,85.65137615
90,10/4/2024 18:00,0,0,23.91626078,23.99898886,24.04883424,173.1728966,99.48785986,0,,,0,,0,,0,,0,,25.42107526,1.921621548,0
91,10/4/2024 19:00,0,0,23.84903405,23.7218536,23.7473081,169.6860983,99.99914042,0,,,0,,0,,0,,0,,25.00633903,0,0
92,10/4/2024 20:00,0.2,0.285714286,24.71702089,24.53243094,24.70678806,193.0222685,97.77284025,0.142465753,,,0,,0.363636364,,0.2,,0,,25.27546794,5.518326764,0
93,10/4/2024 21:00,0,0,23.37077329,23.85559954,23.88074309,184.0743944,98.91121902,0,,,0,,0,,0,,0,,24.02698899,6.136816663,0
94,10/4/2024 22:00,0.285714286,0,22.91826685,23.18956392,23.36958724,128.1864672,99.99742358,0,,,0,,0.333333333,,0.285714286,,0,,23.59181508,3.681865894,0
95,10/4/2024 23:00,0,0,22.73831509,23.09232447,22.92882029,112.2744139,99.99765761,0,,,0,,0,,0,,0,,23.47567588,2.874230739,0
96,10/5/2024 0:00,0,0,22.33685532,22.44555501,22.41802664,90.41563504,99.99706884,0,,,0,,0,,0,,0,,23.10276993,2.729220753,0
97,10/5/2024 1:00,0,0,22.46510328,22.50525886,22.42506241,148.171584,99.99725588,0,,,0,,0,,0,,0,,23.26804585,2.273806395,0
98,10/5/2024 2:00,0,0,22.13987528,22.34731342,22.27706416,170.9747892,99.99635099,0,,,0,,0,,0,,0,,23.21796377,3.054285699,0
99,10/5/2024 3:00,0,0,21.98549134,22.00891825,22.01491905,218.2147605,99.9973084,0,,,0,,0,,0,,0,,23.00129509,1.282499939,0
100,10/5/2024 4:00,0,0,21.53221982,21.38455146,21.44851502,351.597868,99.99761083,0,,,0,,0,,0,,0,,22.80804276,0,0
101,10/5/2024 5:00,0.5,7.6,21.50944744,21.39855484,21.0917236,194.917835,99.99695277,2.226519337,,,7.65,,8.55,,0.5,,0.2,,22.6680329,2.639277079,12.03703704
102,10/5/2024 6:00,6.5,67.8960396,22.955624,22.89084867,22.72199508,120.6084135,99.99702267,64.56509695,,,71.5,,72.5,,5.444444444,,6,,23.21379316,3.025384573,190.6610879
103,10/5/2024 7:00,20.6,241.7053571,28.62376429,28.64462882,27.73489672,123.5883655,99.99824264,205.5096953,,,289.7322176,,265.4529148,,20.25,,19.64,,24.40686876,3.166822409,330.1588921
104,10/5/2024 8:00,33.57352941,297.6988848,36.27248107,36.91164047,35.84758735,146.4978048,98.94431015,290.225,,,344.1344828,,363.3011583,,33.3442623,,32.77966102,,25.58174329,3.041772138,492.3950437
105,10/5/2024 9:00,42.90686275,504.625,43.72329906,43.55151398,42.24906838,186.5036016,94.87158142,503.4447514,,,529.7235772,,546.1003135,,41.392,,41.02325581,,27.17745887,2.535882305,816.450565
106,10/5/2024 10:00,43.26851852,575.4316354,43.56715192,44.81819775,45.85519626,158.4585289,90.77625976,574.1495845,,,573.2438356,,598.2839879,,38.35064935,,44.02150538,,28.29060961,3.119240492,562.4078212
107,10/5/2024 11:00,45.27522936,681.0135135,48.3584905,49.52679206,49.03391467,109.9290268,86.75738441,681.6232687,,,685.7717391,,673.4593023,,38.04347826,,45.25688073,,29.36837512,3.718695666,854.6957746
108,10/5/2024 12:00,35.9,550.4447853,45.67072924,45.38961061,44.66519554,100.8192591,85.39928964,548.1019284,,,561.7701493,,509.2120141,,33.79591837,,35.65116279,,29.68878497,2.974317307,890.1202703
109,10/5/2024 13:00,54.75,620.0599369,50.67635873,50.77661234,50.38871662,152.7433465,82.05603875,613.2486188,,,660.3642173,,652.3255034,,47.05813953,,53.82258065,,30.53314501,2.98881817,382.3619632
110,10/5/2024 14:00,49.37634409,471.7983193,47.60354504,47.15824586,45.4469239,155.0826035,79.31387978,467.3434903,,,525.0393258,,507.070122,,46.37272727,,46.84722222,,30.69260036,3.809147747,448.0481928
111,10/5/2024 15:00,33.93150685,319.945283,42.09080406,42.67407197,42.12740193,162.7171799,80.31147256,309.6878453,,,464.5082508,,486.8273381,,32.05154639,,33.31081081,,30.09871152,4.129920042,255.3315018
112,10/5/2024 16:00,23.43181818,262.1894198,43.84154718,42.49945358,41.22323782,166.0909334,79.11823883,271.8808864,,,432.1489362,,381.3118644,,20.27272727,,22.53191489,,30.34441053,5.0507533,179.3351852
113,10/5/2024 17:00,4.294117647,52.98333333,28.33788237,28.96036956,28.7495958,190.7514728,88.02319788,17.6565097,,,86.93457944,,67.90526316,,1.25,,4.294117647,,28.39383758,3.338653828,23.32352941
114,10/5/2024 18:00,0,0,24.68039404,25.28601543,25.32320144,180.6892687,95.40456877,0,,,0,,0,,0,,0,,26.60786114,1.139999946,0
115,10/5/2024 19:00,0,0,24.71111753,24.89046027,25.04028632,130.7040622,98.1031561,0,,,0,,0,,0,,0,,25.72204249,0,0
116,10/5/2024 20:00,0,0,25.45787657,25.29579589,25.07264048,152.7851099,98.24785076,0,,,0,,0,,0,,0,,25.97944437,0.683999968,0
117,10/5/2024 21:00,0,0,23.99433853,23.60451932,23.53117995,232.0164557,99.64285481,0,,,0,,0,,0,,0,,25.39604271,0,0
118,10/5/2024 22:00,0,0,23.03421091,22.68639907,22.68804388,248.9897086,99.99815851,0,,,0,,0,,0,,0,,24.56320857,0.569999973,0
119,10/5/2024 23:00,0,0,23.04632294,22.67846236,22.68250187,226.7864597,99.99882823,0,,,0,,0,,0,,0,,24.35993373,1.886399937,0
120,10/6/2024 0:00,0,0,23.25149432,22.97975849,22.9255854,200.35498,99.99768227,0,,,0,,0,,0,,0,,24.39843981,2.076428473,0
121,10/6/2024 1:00,0,0,23.1773461,22.77576307,22.69393442,228.8640443,99.99746736,0,,,0,,0,,0,,0,,24.21740708,1.282499939,0
122,10/6/2024 2:00,0,0,23.25705834,22.98636651,23.06771173,223.8609129,99.99607456,0,,,0,,0,,0,,0,,24.25359,0,0
123,10/6/2024 3:00,0,0,22.35638338,22.23250882,22.38839232,183.7569793,99.99716949,0,,,0,,0,,0,,0,,23.52698665,1.475999956,0
124,10/6/2024 4:00,0,0,22.05803907,21.82524146,22.02945084,220.2035217,99.99747044,0,,,0,,0,,0,,0,,23.25661581,0,0
125,10/6/2024 5:00,0.6,10.61538462,21.91981247,21.81192042,22.01018001,192.0397993,99.99669115,3.844875346,,,12.03703704,,10.54166667,,0.6,,0.6,,22.95619259,1.139999946,7.555555556
126,10/6/2024 6:00,11.09433962,92.415625,25.3775537,24.65289404,24.34784509,162.0053573,99.99714008,75.4598338,,,200.9170507,,156.4396552,,8.875,,11.15384615,,23.87285044,1.731063762,194.8254717
127,10/6/2024 7:00,26.64335664,225.3419355,33.18912562,32.48294794,31.22913796,99.12212458,99.998536,219.8891967,,,272.8152493,,311.9064516,,24.024,,23.97777778,,26.06300341,2.658677002,532.4623188
128,10/6/2024 8:00,39.46496815,346.2816265,33.32875751,35.32655404,37.03391277,137.656847,99.99890275,335.3047091,,,391.6666667,,418.2625,,36.26548673,,36.05839416,,26.26768863,2.552546073,911.0725076
129,10/6/2024 9:00,51.52538071,710.6377841,52.17132282,49.25320399,49.75129106,151.779909,95.50573786,703.3038674,,,778.6866097,,746.9325153,,49.66025641,,49.14117647,,28.48945504,2.974254536,897.3103448
130,10/6/2024 10:00,44.2125,538.2445055,45.14636996,42.99181557,42.62556025,106.1855898,89.88641883,537.4847645,,,531.0163043,,498.369906,,39.44628099,,43.96774194,,29.59988359,3.373211002,883.5544413
131,10/6/2024 11:00,53.17222222,805.2527624,46.47147124,43.43245847,43.74837697,110.8362568,87.61390454,798.3074792,,,816.7052342,,668.6053412,,46.77717391,,47.54705882,,29.97232392,4.52230989,1024.923295
132,10/6/2024 12:00,57.17829457,736.9366577,51.53330266,51.1936168,52.6473184,110.6388054,82.23095909,733.2409972,,,739.2198391,,734.1690544,,44.64253394,,53.99559471,,31.17110164,3.920294127,1050.050143
133,10/6/2024 13:00,34.01829268,293.5253731,37.33404589,39.54985943,41.32309339,114.5443267,86.49068564,292.3628809,,,297.0496894,,353.5889213,,22.60683761,,34.32075472,,29.48964365,4.611147574,1002.373938
134,10/6/2024 14:00,46.08098592,386.0319149,39.57332084,40.11351736,39.62687401,115.2584518,87.08451112,374.7257618,,,396.4634146,,400.7240356,,44.90797546,,41.65322581,,29.45776112,3.181165028,1012.943709
135,10/6/2024 15:00,22.17073171,214.9233333,35.78086768,37.05851651,36.82488147,113.3488058,87.75137365,213.5789474,,,243.7295918,,253.9109312,,18.57894737,,21.64102564,,28.9326662,3.031948057,827.1280277
136,10/6/2024 16:00,12,143.4386364,34.16983413,35.12583436,34.7667776,138.8019723,87.52160767,139.9473684,,,175.0632411,,165.5159817,,8.227272727,,12,,28.9704659,2.277894667,381.6860068
137,10/6/2024 17:00,0.25,19.69047619,27.15779731,27.38745727,27.23982132,195.9405213,94.8200135,11.38674033,,,23.52,,21.52173913,,0.25,,0.25,,27.42011097,2.141232154,50.24090909
138,10/6/2024 18:00,0,0,24.67440856,25.15262294,25.08480449,182.1954226,99.07040667,0,,,0,,0,,0,,0,,26.46179071,1.547142784,0
139,10/6/2024 19:00,0,0,24.60982417,24.97041829,24.70665712,182.1298459,100,0,,,0,,0,,0,,0,,26.17268235,1.834615304,0
140,10/6/2024 20:00,0,0,24.39914829,25.03807697,24.51369043,171.0052013,100,0,,,0,,0,,0,,0,,25.8954663,1.961181737,0
141,10/6/2024 21:00,0,0,24.14390432,25.03730724,24.65824719,151.7922905,100,0,,,0,,0,,0,,0,,25.49152212,1.352092959,0
142,10/6/2024 22:00,0,0,23.80116796,24.30789171,24.30839091,165.7992223,100,0,,,0,,0,,0,,0,,25.21713408,0.683999968,0.166666667
143,10/6/2024 23:00,0,0,23.14515627,23.0434103,23.03140385,165.8124322,99.99768274,0,,,0,,0,,0,,0,,24.7021357,0,0
144,10/7/2024 0:00,0,0,22.81744063,22.58234852,22.7166299,166.5182463,99.99696059,0,,,0,,0,,0,,0,,24.3799175,0,0
145,10/7/2024 1:00,0,0,22.69560374,22.60109413,22.81291898,166.5197134,99.99710579,0,,,0,,0,,0,,0,,24.07415712,0,0
146,10/7/2024 2:00,0,0,22.49326734,22.35473762,22.5432504,166.511351,99.99735496,0,,,0,,0,,0,,0,,23.63694165,0,0
147,10/7/2024 3:00,0,0,22.41231462,22.23441751,22.47620924,166.4166383,99.99684539,0,,,0,,0,,0,,0,,23.5706539,0,0
148,10/7/2024 4:00,0,0,22.73289168,22.37448078,22.50942792,142.2301635,99.99713833,0,,,0,,0,,0,,0,,23.56576766,1.578461464,0
